PLAYER_ID,PLAYER_NAME,TEAM,GP,MPG,PPG,RPG,APG,SPG,BPG,TOV,FG_PCT,3P_PCT,FT_PCT,SEASON
1629685,Dylan Windler,CLE,3,3.5,1.7,0.0,0.3,0.3,0.0,0.3,0.667,0.5,0.0,2022-23
1630700,Dyson Daniels,NOP,59,17.7,3.8,3.2,2.3,0.7,0.2,1.0,0.418,0.314,0.65,2022-23
1628410,Edmond Sumner,BKN,53,13.9,7.1,1.5,1.3,0.6,0.2,0.9,0.461,0.356,0.917,2022-23
201569,Eric Gordon,LAC,69,28.5,12.4,1.9,2.7,0.6,0.4,1.5,0.446,0.371,0.821,2022-23
1630647,Eugene Omoruyi,DET,40,16.1,7.0,2.8,0.7,0.7,0.1,0.9,0.443,0.281,0.68,2022-23
203095,Evan Fournier,NYK,27,17.0,6.1,1.8,1.3,0.6,0.1,0.8,0.337,0.307,0.857,2022-23
1630596,Evan Mobley,CLE,79,34.4,16.2,9.0,2.8,0.8,1.5,1.8,0.554,0.216,0.674,2022-23
1630267,Facundo Campazzo,DAL,8,6.5,1.3,0.3,1.1,0.8,0.0,0.4,0.231,0.273,0.5,2022-23
1628402,Frank Jackson,PHX,1,5.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23
1626163,Frank Kaminsky,HOU,36,6.5,2.5,1.4,0.9,0.2,0.1,0.3,0.492,0.394,0.875,2022-23
1628373,Frank Ntilikina,DAL,47,12.9,2.9,1.3,1.2,0.3,0.1,0.6,0.364,0.254,0.667,2022-23
1630532,Franz Wagner,ORL,80,32.6,18.6,4.1,3.5,1.0,0.2,2.1,0.485,0.361,0.842,2022-23
1627832,Fred VanVleet,TOR,69,36.7,19.3,4.1,7.2,1.8,0.6,2.0,0.393,0.342,0.898,2022-23
1627788,Furkan Korkmaz,PHI,37,9.6,3.8,1.1,0.6,0.3,0.1,0.6,0.432,0.391,0.722,2022-23
1629216,Gabe Vincent,MIA,68,25.9,9.4,2.1,2.5,0.9,0.1,1.4,0.402,0.334,0.872,2022-23
1628221,Gabe York,IND,3,18.6,8.0,2.0,1.7,0.7,0.0,0.0,0.381,0.333,1.0,2022-23
202066,Garrett Temple,NOP,25,6.5,2.0,0.7,0.5,0.4,0.1,0.2,0.4,0.423,0.75,2022-23
1629726,Garrison Mathews,ATL,54,12.7,4.8,1.4,0.5,0.4,0.1,0.4,0.363,0.35,0.906,2022-23
203914,Gary Harris,ORL,48,24.7,8.3,2.0,1.2,0.9,0.3,0.6,0.45,0.431,0.9,2022-23
1627780,Gary Payton II,GSW,22,16.7,4.6,3.1,1.4,1.0,0.2,0.7,0.594,0.5,0.857,2022-23
1629018,Gary Trent Jr.,TOR,66,32.1,17.4,2.6,1.6,1.6,0.2,0.8,0.433,0.369,0.839,2022-23
201588,George Hill,IND,46,18.1,5.0,1.8,2.4,0.6,0.1,0.7,0.47,0.358,0.764,2022-23
1627777,Georges Niang,PHI,78,19.4,8.2,2.4,1.0,0.4,0.2,0.7,0.442,0.401,0.867,2022-23
203507,Giannis Antetokounmpo,MIL,63,32.1,31.1,11.8,5.7,0.8,0.8,3.9,0.553,0.275,0.645,2022-23
1629048,Goga Bitadze,ORL,38,12.0,4.4,3.6,1.0,0.4,0.7,0.6,0.552,0.231,0.548,2022-23
201609,Goran Dragic,MIL,58,15.0,6.3,1.4,2.6,0.2,0.1,1.1,0.421,0.359,0.689,2022-23
202330,Gordon Hayward,CHA,50,31.5,14.7,4.3,4.1,0.8,0.2,2.0,0.475,0.325,0.811,2022-23
203476,Gorgui Dieng,SAS,31,11.6,3.9,3.5,1.7,0.1,0.5,1.0,0.385,0.28,0.769,2022-23
1629684,Grant Williams,BOS,79,25.9,8.1,4.6,1.7,0.5,0.4,1.0,0.454,0.395,0.77,2022-23
1628960,Grayson Allen,MIL,72,27.4,10.4,3.3,2.3,0.9,0.2,1.0,0.44,0.399,0.905,2022-23
1630535,Greg Brown III,POR,16,5.8,1.8,1.2,0.2,0.3,0.3,0.4,0.393,0.143,0.417,2022-23
1628977,Hamidou Diallo,DET,56,17.8,9.3,3.5,1.0,0.9,0.3,1.3,0.573,0.238,0.588,2022-23
203084,Harrison Barnes,SAC,82,32.5,15.0,4.5,1.6,0.7,0.1,1.0,0.473,0.374,0.847,2022-23
1629312,Haywood Highsmith,MIA,54,18.0,4.4,3.5,0.8,0.7,0.3,0.8,0.431,0.339,0.464,2022-23
1630529,Herbert Jones,NOP,66,29.6,9.8,4.1,2.5,1.6,0.6,1.3,0.469,0.335,0.764,2022-23
1630193,Immanuel Quickley,NYK,81,28.9,14.9,4.2,3.4,1.0,0.2,1.2,0.448,0.37,0.819,2022-23
1630171,Isaac Okoro,CLE,76,21.7,6.4,2.5,1.1,0.7,0.4,0.6,0.494,0.363,0.757,2022-23
1628392,Isaiah Hartenstein,NYK,82,19.9,5.0,6.5,1.2,0.6,0.8,0.8,0.535,0.216,0.676,2022-23
1630543,Isaiah Jackson,IND,63,16.5,7.2,4.5,0.8,0.5,1.5,0.8,0.563,0.143,0.651,2022-23
1630198,Isaiah Joe,OKC,73,19.1,9.5,2.4,1.2,0.7,0.1,0.5,0.441,0.409,0.82,2022-23
1630587,Isaiah Livers,DET,52,23.1,6.7,2.8,0.8,0.5,0.5,0.6,0.417,0.365,0.821,2022-23
1630600,Isaiah Mobley,CLE,12,7.0,2.6,1.7,0.3,0.3,0.3,0.1,0.429,0.375,1.0,2022-23
1629676,Isaiah Roby,NYK,42,11.3,4.1,2.6,0.9,0.4,0.2,0.7,0.432,0.3,0.488,2022-23
1630191,Isaiah Stewart,DET,50,28.3,11.3,8.1,1.4,0.4,0.7,1.4,0.442,0.327,0.738,2022-23
1630225,Isaiah Todd,WAS,6,10.2,1.5,2.0,0.7,0.2,0.0,0.3,0.158,0.1,1.0,2022-23
202397,Ish Smith,DEN,43,9.3,2.5,1.3,2.3,0.2,0.2,1.0,0.397,0.167,0.5,2022-23
1630688,Ish Wainright,PHX,60,15.3,4.2,2.3,0.9,0.6,0.4,0.4,0.37,0.329,0.839,2022-23
1627826,Ivica Zubac,LAC,76,28.5,10.8,9.9,1.0,0.4,1.3,1.5,0.634,0.0,0.697,2022-23
1631120,JD Davison,BOS,12,5.5,1.6,0.8,0.9,0.2,0.2,0.3,0.421,0.286,0.5,2022-23
1630550,JT Thor,CHA,69,14.0,3.8,2.2,0.5,0.3,0.3,0.6,0.399,0.317,0.702,2022-23
1629630,Ja Morant,MEM,61,31.9,26.2,5.9,8.1,1.1,0.3,3.4,0.466,0.307,0.748,2022-23
203210,JaMychal Green,GSW,57,14.0,6.4,3.6,0.9,0.4,0.4,0.9,0.54,0.378,0.776,2022-23
201580,JaVale McGee,DAL,42,8.4,4.4,2.5,0.3,0.1,0.6,0.9,0.64,0.4,0.585,2022-23
1631095,Jabari Smith Jr.,HOU,79,31.0,12.8,7.2,1.3,0.5,0.9,1.3,0.408,0.307,0.786,2022-23
1631133,Jabari Walker,POR,56,11.1,3.9,2.3,0.6,0.2,0.2,0.5,0.419,0.286,0.756,2022-23
1631298,Jack White,DEN,17,3.9,1.2,1.0,0.2,0.2,0.1,0.1,0.421,0.333,0.667,2022-23
1631367,Jacob Gilyard,MEM,1,40.8,3.0,4.0,7.0,3.0,0.0,2.0,0.333,0.333,0.0,2022-23
1630702,Jaden Hardy,DAL,48,14.8,8.8,1.9,1.4,0.4,0.1,1.0,0.438,0.404,0.823,2022-23
1631093,Jaden Ivey,DET,74,31.1,16.3,3.9,5.2,0.8,0.2,3.2,0.416,0.343,0.747,2022-23
1630183,Jaden McDaniels,MIN,79,30.6,12.1,3.9,1.9,0.9,1.0,1.4,0.517,0.398,0.736,2022-23
1630531,Jaden Springer,PHI,16,5.6,2.6,0.9,0.5,0.4,0.2,0.2,0.486,0.4,0.75,2022-23
203109,Jae Crowder,MIL,18,18.9,6.9,3.8,1.5,0.7,0.3,0.4,0.479,0.436,0.833,2022-23
1630256,Jae'Sean Tate,HOU,31,21.9,9.1,3.8,2.7,0.7,0.2,1.5,0.48,0.283,0.725,2022-23
1631222,Jake LaRavia,MEM,35,11.8,3.0,1.8,0.6,0.3,0.1,0.5,0.389,0.338,0.778,2022-23
1627751,Jakob Poeltl,TOR,72,26.5,12.5,9.1,2.7,0.9,1.2,1.7,0.629,0.0,0.592,2022-23
1628973,Jalen Brunson,NYK,68,35.0,24.0,3.5,6.2,0.9,0.2,2.1,0.491,0.416,0.829,2022-23
1631105,Jalen Duren,DET,67,24.9,9.1,8.9,1.1,0.7,0.9,1.4,0.648,0.0,0.611,2022-23
1630224,Jalen Green,HOU,76,34.2,22.1,3.7,3.7,0.8,0.2,2.6,0.416,0.338,0.786,2022-23
1630552,Jalen Johnson,ATL,70,14.9,5.6,4.0,1.2,0.5,0.5,0.6,0.491,0.288,0.628,2022-23
1629667,Jalen McDaniels,PHI,80,23.9,9.4,4.3,1.6,1.0,0.4,1.2,0.455,0.332,0.841,2022-23
1630188,Jalen Smith,IND,68,18.8,9.4,5.8,1.0,0.3,0.9,1.1,0.476,0.283,0.759,2022-23
1630591,Jalen Suggs,ORL,53,23.5,9.9,3.0,2.9,1.3,0.5,1.8,0.419,0.327,0.723,2022-23
1631114,Jalen Williams,OKC,75,30.3,14.1,4.5,3.3,1.4,0.5,1.6,0.521,0.356,0.812,2022-23
1631288,Jamal Cain,MIA,18,13.3,5.4,2.9,0.7,0.6,0.1,0.3,0.561,0.35,0.773,2022-23
1627750,Jamal Murray,DEN,65,32.8,20.0,4.0,6.2,1.0,0.2,2.2,0.454,0.398,0.833,2022-23
1631123,Jamaree Bouyea,MIA,5,14.1,3.0,1.2,0.8,0.8,0.4,0.8,0.429,0.333,0.5,2022-23
1630547,James Bouknight,CHA,34,15.2,5.6,2.1,1.2,0.4,0.1,0.9,0.358,0.303,0.667,2022-23
201935,James Harden,PHI,58,36.8,21.0,6.1,10.7,1.2,0.5,3.4,0.441,0.385,0.867,2022-23
201949,James Johnson,IND,18,9.0,2.8,1.7,0.8,0.4,0.3,0.4,0.449,0.2,0.5,2022-23
1630164,James Wiseman,DET,45,19.3,10.0,5.9,0.7,0.2,0.6,1.1,0.558,0.2,0.701,2022-23
1630215,Jared Butler,OKC,6,12.8,6.2,0.7,1.3,0.8,0.0,0.8,0.469,0.5,0.0,2022-23
1631197,Jared Rhoden,DET,14,14.1,3.2,2.6,0.3,0.3,0.1,0.2,0.386,0.25,1.0,2022-23
1628991,Jaren Jackson Jr.,MEM,63,28.4,18.6,6.8,1.0,1.0,3.0,1.7,0.506,0.355,0.788,2022-23
1629020,Jarred Vanderbilt,LAL,78,24.1,7.9,7.5,2.4,1.1,0.3,1.2,0.548,0.322,0.691,2022-23
1629714,Jarrell Brantley,UTA,4,9.7,5.5,1.5,0.8,0.0,0.5,0.5,0.571,0.444,1.0,2022-23
1628386,Jarrett Allen,CLE,68,32.6,14.3,9.8,1.7,0.8,1.2,1.4,0.644,0.1,0.733,2022-23
1629633,Jarrett Culver,ATL,10,13.7,4.4,3.8,0.6,0.6,0.2,0.7,0.395,0.083,0.692,2022-23
1630554,Jason Preston,LAC,14,8.8,2.9,1.6,1.9,0.1,0.0,0.7,0.439,0.278,0.0,2022-23
1629750,Javonte Green,CHI,32,15.0,5.2,2.8,0.7,0.8,0.7,0.6,0.565,0.371,0.667,2022-23
1629637,Jaxson Hayes,NOP,47,13.0,5.0,2.8,0.7,0.4,0.4,0.7,0.551,0.103,0.699,2022-23
1630643,Jay Huff,WAS,7,13.6,7.3,3.0,1.4,0.4,0.6,0.7,0.6,0.5,0.938,2022-23
1630206,Jay Scrubb,ORL,2,15.1,6.5,3.0,0.5,1.0,0.0,1.5,0.714,1.0,0.5,2022-23
1627759,Jaylen Brown,BOS,67,35.9,26.6,6.9,3.5,1.1,0.4,2.9,0.491,0.335,0.765,2022-23
1629669,Jaylen Nowell,MIN,65,19.3,10.8,2.6,2.0,0.6,0.1,1.0,0.448,0.289,0.778,2022-23
1631119,Jaylin Williams,OKC,49,18.7,5.9,4.9,1.6,0.6,0.2,0.8,0.436,0.407,0.704,2022-23
1628369,Jayson Tatum,BOS,74,36.9,30.1,8.8,4.6,1.1,0.7,2.9,0.466,0.35,0.854,2022-23
1630288,Jeff Dowtin Jr.,TOR,25,10.3,2.4,0.9,1.2,0.4,0.1,0.2,0.439,0.313,0.667,2022-23
201145,Jeff Green,DEN,56,19.5,7.8,2.6,1.2,0.3,0.3,0.8,0.488,0.288,0.744,2022-23
203924,Jerami Grant,POR,63,35.6,20.5,4.5,2.4,0.8,0.8,1.8,0.475,0.401,0.813,2022-23
1630526,Jeremiah Robinson-Earl,OKC,43,18.9,6.8,4.2,1.0,0.6,0.3,0.4,0.444,0.333,0.833,2022-23
1631110,Jeremy Sochan,SAS,56,26.0,11.0,5.3,2.5,0.8,0.4,1.7,0.453,0.246,0.698,2022-23
1630579,Jericho Sims,NYK,52,15.6,3.4,4.7,0.5,0.3,0.5,0.5,0.776,0.0,0.75,2022-23
1628975,Jevon Carter,MIL,81,22.4,8.0,2.5,2.4,0.8,0.4,1.0,0.423,0.421,0.816,2022-23
202710,Jimmy Butler III,MIA,64,33.4,22.9,5.9,5.3,1.8,0.3,1.6,0.539,0.35,0.85,2022-23
1629111,Jock Landale,PHX,69,14.2,6.6,4.1,1.0,0.2,0.4,0.9,0.528,0.25,0.752,2022-23
203925,Joe Harris,BKN,74,20.6,7.6,2.2,1.4,0.5,0.2,0.6,0.457,0.426,0.643,2022-23
204060,Joe Ingles,MIL,46,22.7,6.9,2.8,3.3,0.7,0.1,1.2,0.435,0.409,0.857,2022-23
1630580,Joe Wieskamp,TOR,9,5.5,1.0,0.4,0.3,0.0,0.0,0.1,0.214,0.25,0.0,2022-23
203954,Joel Embiid,PHI,66,34.6,33.1,10.2,4.2,1.0,1.7,3.4,0.548,0.33,0.857,2022-23
1631219,John Butler Jr.,POR,19,11.6,2.4,0.9,0.6,0.4,0.5,0.1,0.321,0.229,0.75,2022-23
1628381,John Collins,ATL,71,30.0,13.1,6.5,1.2,0.6,1.0,1.1,0.508,0.292,0.803,2022-23
1629723,John Konchar,MEM,72,20.7,5.1,4.3,1.4,1.1,0.3,0.5,0.431,0.339,0.778,2022-23
202322,John Wall,LAC,34,22.2,11.4,2.7,5.2,0.8,0.4,2.4,0.407,0.303,0.681,2022-23
1631098,Johnny Davis,WAS,28,15.1,5.8,2.3,1.0,0.4,0.3,0.6,0.386,0.243,0.519,2022-23
1630548,Johnny Juzang,UTA,18,12.9,4.8,2.2,0.4,0.2,0.2,0.2,0.337,0.238,0.5,2022-23
202685,Jonas Valančiūnas,NOP,79,24.9,14.1,10.2,1.8,0.3,0.7,2.0,0.547,0.349,0.826,2022-23
1628371,Jonathan Isaac,ORL,11,11.3,5.0,4.0,0.5,1.3,0.4,0.4,0.415,0.4,0.556,2022-23
1630228,Jonathan Kuminga,GSW,67,20.8,9.9,3.4,1.9,0.6,0.5,1.4,0.525,0.37,0.652,2022-23
203903,Jordan Clarkson,UTA,61,32.6,20.8,4.0,4.4,0.5,0.2,3.0,0.444,0.338,0.816,2022-23
1630692,Jordan Goodwin,WAS,62,17.8,6.6,3.3,2.7,0.9,0.4,0.9,0.448,0.322,0.768,2022-23
1631160,Jordan Hall,SAS,9,9.2,3.1,1.3,1.2,0.1,0.0,0.8,0.321,0.2,0.778,2022-23
1629162,Jordan McLaughlin,MIN,43,15.8,3.7,1.4,3.4,0.7,0.1,0.8,0.421,0.308,0.833,2022-23
1629670,Jordan Nwora,IND,62,19.2,8.7,3.7,1.4,0.4,0.2,1.1,0.436,0.408,0.791,2022-23
1629673,Jordan Poole,GSW,82,30.0,20.4,2.7,4.5,0.8,0.3,3.1,0.43,0.336,0.87,2022-23
1630648,Jordan Schakel,WAS,2,3.1,1.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,2022-23
1630631,Jose Alvarado,NOP,61,21.5,9.0,2.3,3.0,1.1,0.2,1.3,0.411,0.336,0.813,2022-23
1630528,Josh Christopher,HOU,64,12.3,5.8,1.1,1.1,0.5,0.2,0.9,0.465,0.236,0.75,2022-23
1630581,Josh Giddey,OKC,76,31.1,16.6,7.9,6.2,0.8,0.4,2.8,0.482,0.325,0.731,2022-23
1630182,Josh Green,DAL,60,25.7,9.1,3.0,1.7,0.7,0.1,1.2,0.537,0.402,0.723,2022-23
1628404,Josh Hart,NYK,76,32.3,9.8,7.8,3.8,1.2,0.3,1.5,0.529,0.372,0.75,2022-23
1631169,Josh Minott,MIN,15,6.4,3.1,1.7,0.3,0.3,0.4,0.2,0.5,0.333,1.0,2022-23
1629006,Josh Okogie,PHX,72,18.8,7.3,3.5,1.5,0.8,0.5,0.9,0.391,0.335,0.724,2022-23
1626196,Josh Richardson,NOP,65,23.5,10.1,2.7,2.7,1.1,0.3,1.3,0.431,0.365,0.852,2022-23
1630563,Joshua Primo,SAS,4,23.3,7.0,3.3,4.5,0.3,0.5,2.8,0.346,0.25,0.778,2022-23
201950,Jrue Holiday,MIL,67,32.6,19.3,5.1,7.4,1.2,0.4,2.9,0.479,0.384,0.859,2022-23
1629308,Juan Toscano-Anderson,UTA,52,13.5,3.0,2.4,1.3,0.3,0.2,0.7,0.448,0.186,0.792,2022-23
1627823,Juancho Hernangomez,TOR,42,14.6,2.9,2.9,0.6,0.4,0.1,0.4,0.421,0.254,0.563,2022-23
1630577,Julian Champagnie,SAS,17,18.8,9.7,3.5,0.6,0.4,0.3,0.6,0.454,0.402,0.824,2022-23
203944,Julius Randle,NYK,77,35.5,25.1,10.0,4.1,0.6,0.3,2.8,0.459,0.343,0.757,2022-23
1630551,Justin Champagnie,BOS,5,6.9,2.2,1.6,0.8,0.2,0.0,0.0,0.333,0.2,0.0,2022-23
203200,Justin Holiday,DAL,46,15.4,4.5,1.2,0.9,0.4,0.4,0.5,0.377,0.322,0.625,2022-23
1628382,Justin Jackson,BOS,23,4.7,0.9,0.7,0.4,0.2,0.2,0.1,0.259,0.25,0.5,2022-23
1631303,Justin Minaya,POR,4,22.2,4.3,3.8,1.0,0.5,1.3,1.0,0.304,0.25,0.0,2022-23
1626159,Justise Winslow,POR,29,26.8,6.8,5.0,3.4,1.0,0.4,1.5,0.409,0.311,0.714,2022-23
203994,Jusuf Nurkić,POR,52,26.8,13.3,9.1,2.9,0.8,0.8,2.3,0.519,0.361,0.661,2022-23
1630231,KJ Martin,HOU,82,28.0,12.7,5.5,1.5,0.5,0.4,1.1,0.569,0.315,0.68,2022-23
1629644,KZ Okpala,SAC,35,7.1,1.3,1.0,0.4,0.2,0.2,0.2,0.421,0.333,0.875,2022-23
1630539,Kai Jones,CHA,46,11.9,3.4,2.7,0.3,0.4,0.7,0.7,0.558,0.211,0.731,2022-23
1626157,Karl-Anthony Towns,MIN,29,33.0,20.8,8.1,4.8,0.7,0.6,3.0,0.495,0.366,0.874,2022-23
202695,Kawhi Leonard,LAC,52,33.6,23.8,6.5,3.9,1.4,0.5,1.7,0.512,0.416,0.871,2022-23
1631099,Keegan Murray,SAC,80,29.8,12.2,4.6,1.2,0.8,0.5,0.8,0.453,0.411,0.765,2022-23
1628966,Keita Bates-Diop,SAS,67,21.7,9.7,3.7,1.5,0.7,0.3,0.8,0.508,0.394,0.793,2022-23
1629640,Keldon Johnson,SAS,63,32.8,22.0,5.0,2.9,0.7,0.2,2.1,0.452,0.329,0.749,2022-23
203482,Kelly Olynyk,UTA,68,28.6,12.5,6.2,3.7,0.9,0.5,2.5,0.499,0.394,0.853,2022-23
1626162,Kelly Oubre Jr.,CHA,48,32.2,20.3,5.2,1.1,1.4,0.4,1.3,0.431,0.319,0.76,2022-23
202689,Kemba Walker,DAL,9,16.0,8.0,1.8,2.1,0.2,0.2,0.4,0.421,0.25,0.81,2022-23
1631112,Kendall Brown,IND,6,6.7,1.5,1.0,0.5,0.7,0.0,0.3,0.571,0.0,0.5,2022-23
1629134,Kendrick Nunn,WAS,70,13.8,7.1,1.6,1.3,0.4,0.1,0.9,0.424,0.354,0.854,2022-23
1631113,Kennedy Chandler,MEM,36,7.8,2.2,1.1,1.6,0.3,0.1,0.5,0.422,0.133,0.462,2022-23
1631254,Kenneth Lofton Jr.,MEM,24,7.3,5.0,2.1,0.8,0.2,0.1,0.5,0.527,0.353,0.593,2022-23
1629026,Kenrich Williams,OKC,53,22.8,8.0,4.9,2.0,0.8,0.3,0.6,0.517,0.373,0.436,2022-23
203484,Kentavious Caldwell-Pope,DEN,76,31.3,10.8,2.7,2.4,1.5,0.5,1.1,0.462,0.423,0.824,2022-23
1631165,Keon Ellis,SAC,16,4.4,1.5,0.5,0.4,0.3,0.1,0.1,0.438,0.5,0.571,2022-23
1630553,Keon Johnson,POR,40,10.4,4.7,1.1,1.5,0.5,0.2,1.1,0.376,0.346,0.659,2022-23
1630556,Kessler Edwards,SAC,36,10.7,2.8,1.7,0.6,0.4,0.2,0.4,0.387,0.309,0.733,2022-23
201142,Kevin Durant,PHX,47,35.6,29.1,6.7,5.0,0.7,1.4,3.3,0.56,0.404,0.919,2022-23
1628989,Kevin Huerter,SAC,75,29.4,15.2,3.3,2.9,1.1,0.3,1.3,0.485,0.402,0.725,2022-23
1628995,Kevin Knox II,POR,63,15.1,6.6,2.8,0.5,0.4,0.2,0.8,0.458,0.349,0.767,2022-23
201567,Kevin Love,MIA,62,20.0,8.2,6.4,1.9,0.3,0.2,1.1,0.389,0.334,0.879,2022-23
1629645,Kevin Porter Jr.,HOU,59,34.3,19.2,5.3,5.7,1.4,0.3,3.2,0.442,0.366,0.784,2022-23
1630284,Kevon Harris,ORL,34,13.4,4.1,2.1,0.5,0.5,0.1,0.6,0.439,0.372,0.756,2022-23
1626172,Kevon Looney,GSW,82,23.9,7.0,9.3,2.5,0.6,0.6,0.5,0.63,0.0,0.606,2022-23
203920,Khem Birch,SAS,20,8.1,2.2,1.3,0.4,0.3,0.3,0.4,0.594,0.5,0.8,2022-23
203114,Khris Middleton,MIL,33,24.3,15.1,4.2,4.9,0.7,0.2,2.2,0.436,0.315,0.902,2022-23
1630165,Killian Hayes,DET,76,28.3,10.3,2.9,6.2,1.4,0.4,2.3,0.377,0.28,0.821,2022-23
1630184,Kira Lewis Jr.,NOP,25,9.4,4.6,1.3,0.9,0.4,0.1,0.4,0.455,0.441,0.864,2022-23
202691,Klay Thompson,GSW,69,33.0,21.9,4.1,2.4,0.7,0.4,1.8,0.436,0.412,0.879,2022-23
1628424,Kobi Simmons,CHA,5,5.6,1.0,0.8,1.0,0.0,0.4,0.2,0.167,0.2,1.0,2022-23
1627739,Kris Dunn,UTA,22,25.8,13.2,4.5,5.6,1.1,0.5,1.6,0.537,0.472,0.774,2022-23
204001,Kristaps Porziņģis,WAS,65,32.6,23.2,8.4,2.7,0.9,1.5,2.1,0.498,0.385,0.851,2022-23
203937,Kyle Anderson,MIN,69,28.4,9.4,5.3,4.9,1.1,0.9,1.5,0.509,0.41,0.735,2022-23
1628398,Kyle Kuzma,WAS,64,35.0,21.2,7.2,3.7,0.6,0.5,3.0,0.448,0.333,0.73,2022-23
200768,Kyle Lowry,MIA,55,31.2,11.2,4.1,5.1,1.0,0.4,1.9,0.404,0.345,0.859,2022-23
202681,Kyrie Irving,DAL,60,37.3,27.1,5.1,5.5,1.1,0.8,2.1,0.494,0.379,0.905,2022-23
1630163,LaMelo Ball,CHA,36,35.2,23.3,6.4,8.4,1.3,0.3,3.6,0.411,0.376,0.843,2022-23
1630205,Lamar Stevens,CLE,62,18.1,5.3,3.3,0.5,0.4,0.3,0.4,0.448,0.316,0.702,2022-23
1629013,Landry Shamet,PHX,40,20.2,8.7,1.7,2.3,0.7,0.1,0.9,0.377,0.377,0.882,2022-23
1626204,Larry Nance Jr.,NOP,65,21.2,6.8,5.4,1.8,0.9,0.6,0.6,0.61,0.333,0.696,2022-23
1628374,Lauri Markkanen,UTA,66,34.4,25.6,8.6,1.9,0.6,0.6,1.9,0.499,0.391,0.875,2022-23
2544,LeBron James,LAL,55,35.5,28.9,8.3,6.8,0.9,0.6,3.2,0.5,0.321,0.768,2022-23
1630195,Leandro Bolmaro,UTA,14,4.9,0.4,0.5,0.5,0.2,0.1,0.5,0.15,0.0,0.0,2022-23
1631311,Lester Quinones,GSW,4,4.5,2.5,0.8,0.5,0.3,0.0,1.3,0.4,0.5,0.667,2022-23
1629623,Lindell Wigginton,MIL,7,12.4,7.1,1.0,2.0,0.0,0.3,1.7,0.486,0.333,0.889,2022-23
1630322,Lindy Waters III,OKC,41,12.9,5.2,1.8,0.7,0.3,0.3,0.2,0.393,0.358,0.8,2022-23
1629022,Lonnie Walker IV,LAL,56,23.2,11.7,1.9,1.1,0.5,0.3,0.8,0.448,0.365,0.858,2022-23
1629663,Louis King,PHI,1,28.8,20.0,4.0,2.0,1.0,0.0,2.0,0.615,0.5,0.0,2022-23
1629652,Luguentz Dort,OKC,74,30.7,13.7,4.6,2.1,1.0,0.3,1.2,0.388,0.33,0.772,2022-23
1629029,Luka Dončić,DAL,66,36.2,32.4,8.6,8.0,1.4,0.5,3.6,0.496,0.342,0.742,2022-23
1630568,Luka Garza,MIN,28,8.7,6.5,2.3,0.6,0.1,0.1,0.5,0.543,0.359,0.788,2022-23
1629677,Luka Samanic,UTA,7,23.0,9.9,4.3,2.1,0.9,0.3,1.4,0.456,0.258,0.692,2022-23
1628379,Luke Kennard,MEM,59,22.3,9.3,2.7,1.5,0.5,0.1,0.8,0.492,0.494,0.949,2022-23
1628436,Luke Kornet,BOS,69,11.7,3.8,2.9,0.8,0.2,0.7,0.4,0.665,0.231,0.821,2022-23
1630644,Mac McClung,PHI,2,20.5,12.5,5.0,4.5,0.0,0.0,1.5,0.45,0.364,0.6,2022-23
1630201,Malachi Flynn,TOR,53,13.0,4.6,1.4,1.3,0.4,0.1,0.5,0.36,0.353,0.758,2022-23
1631103,Malaki Branham,SAS,66,23.5,10.2,2.7,1.9,0.5,0.1,1.2,0.44,0.302,0.829,2022-23
1627763,Malcolm Brogdon,BOS,67,26.0,14.9,4.2,3.7,0.7,0.3,1.5,0.484,0.444,0.87,2022-23
1630792,Malcolm Hill,CHI,5,1.8,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.333,0.0,2022-23
1627736,Malik Beasley,LAL,81,25.8,12.7,3.5,1.5,0.8,0.1,1.1,0.395,0.357,0.769,2022-23
1628370,Malik Monk,SAC,77,22.3,13.5,2.6,3.9,0.6,0.3,1.9,0.448,0.359,0.889,2022-23
1629603,Mamadi Diakite,CLE,22,8.0,2.6,1.4,0.4,0.2,0.4,0.5,0.48,0.333,1.0,2022-23
1630699,MarJon Beauchamp,MIL,52,13.5,5.1,2.2,0.7,0.4,0.1,0.9,0.395,0.331,0.73,2022-23
202694,Marcus Morris Sr.,LAC,65,28.1,11.2,4.0,1.8,0.6,0.3,0.9,0.426,0.365,0.782,2022-23
203935,Marcus Smart,BOS,61,32.1,11.5,3.1,6.3,1.5,0.4,2.3,0.415,0.336,0.746,2022-23
1631109,Mark Williams,CHA,43,19.3,9.0,7.1,0.4,0.7,1.0,0.9,0.637,0.0,0.691,2022-23
1628365,Markelle Fultz,ORL,60,29.6,14.0,3.9,5.7,1.5,0.4,2.3,0.514,0.31,0.783,2022-23
202693,Markieff Morris,DAL,35,10.1,3.8,2.0,0.9,0.3,0.1,0.5,0.409,0.394,1.0,2022-23
1630250,Marko Simonovic,CHI,7,2.8,0.9,0.3,0.0,0.0,0.0,0.0,0.286,0.25,0.5,2022-23
1628963,Marvin Bagley III,DET,42,23.6,12.0,6.4,0.9,0.5,0.7,1.1,0.529,0.288,0.75,2022-23
203486,Mason Plumlee,LAC,79,26.0,10.8,8.9,3.1,0.6,0.6,1.5,0.68,0.0,0.636,2022-23
