PLAYER_ID,PLAYER_NAME,TEAM,GP,TS_PCT,USG_PCT,ORTG,DRTG,NET_RATING,PACE,PIE,SEASON,PER,BPM,VORP,WS,WS_PER_48
1626196,Josh Richardson,MIA,43,0.573,0.159,108.7,113.7,-5.0,98.56,0.08,2023-24,,,,,
1630563,Joshua Primo,LAC,2,0.333,0.259,91.7,104.5,-12.9,107.53,-0.076,2023-24,,,,,
201950,Jrue Holiday,BOS,69,0.597,0.161,120.6,110.9,9.7,98.91,0.099,2023-24,,,,,
1629308,Juan Toscano-Anderson,SAC,11,0.292,0.106,99.1,99.2,-0.1,104.36,0.013,2023-24,,,,,
1631262,Jules Bernard,WAS,19,0.544,0.189,111.2,104.9,6.3,105.63,0.086,2023-24,,,,,
1630577,Julian Champagnie,SAS,74,0.57,0.14,109.1,113.5,-4.5,103.07,0.068,2023-24,,,,,
1641763,Julian Phillips,CHI,40,0.521,0.121,112.1,111.7,0.4,100.9,0.03,2023-24,,,,,
1631124,Julian Strawther,DEN,50,0.482,0.193,105.6,115.4,-9.8,102.0,0.055,2023-24,,,,,
203944,Julius Randle,NYK,46,0.569,0.287,119.7,113.8,6.0,98.84,0.134,2023-24,,,,,
1630551,Justin Champagnie,WAS,15,0.526,0.162,106.4,117.5,-11.1,104.86,0.088,2023-24,,,,,
203200,Justin Holiday,DEN,58,0.598,0.104,112.8,109.1,3.7,99.78,0.059,2023-24,,,,,
1628382,Justin Jackson,MIN,2,0.0,0.0,0.0,0.0,0.0,137.14,0.0,2023-24,,,,,
1631303,Justin Minaya,POR,34,0.391,0.093,99.9,108.4,-8.6,97.64,0.027,2023-24,,,,,
203994,Jusuf Nurkić,PHX,76,0.559,0.187,120.5,111.3,9.2,99.9,0.12,2023-24,,,,,
1630231,KJ Martin,PHI,60,0.563,0.127,110.7,110.5,0.2,101.37,0.058,2023-24,,,,,
1629232,Kaiser Gates,NOP,1,0.0,0.222,81.3,88.2,-7.0,106.55,-0.15,2023-24,,,,,
1626157,Karl-Anthony Towns,MIN,62,0.625,0.268,116.3,109.1,7.2,98.37,0.14,2023-24,,,,,
202695,Kawhi Leonard,LAC,68,0.626,0.261,119.3,111.1,8.2,97.77,0.154,2023-24,,,,,
1631099,Keegan Murray,SAC,77,0.569,0.178,116.2,113.4,2.7,99.78,0.082,2023-24,,,,,
1628966,Keita Bates-Diop,BKN,53,0.534,0.128,109.3,113.1,-3.8,98.77,0.078,2023-24,,,,,
1629640,Keldon Johnson,SAS,69,0.565,0.212,108.5,116.1,-7.7,103.68,0.098,2023-24,,,,,
203482,Kelly Olynyk,TOR,78,0.661,0.171,111.7,119.1,-7.3,102.01,0.116,2023-24,,,,,
1626162,Kelly Oubre Jr.,PHI,68,0.535,0.22,114.1,114.0,0.1,99.3,0.081,2023-24,,,,,
1631112,Kendall Brown,IND,15,0.567,0.135,84.3,103.8,-19.5,102.13,0.04,2023-24,,,,,
1631254,Kenneth Lofton Jr.,UTA,21,0.537,0.207,109.4,111.2,-1.8,103.48,0.096,2023-24,,,,,
1629026,Kenrich Williams,OKC,69,0.568,0.132,115.2,106.7,8.4,101.18,0.079,2023-24,,,,,
203484,Kentavious Caldwell-Pope,DEN,76,0.602,0.126,122.4,111.0,11.3,97.99,0.061,2023-24,,,,,
1631165,Keon Ellis,SAC,57,0.627,0.123,114.4,109.0,5.5,99.24,0.068,2023-24,,,,,
1630553,Keon Johnson,BKN,5,0.59,0.212,114.8,134.4,-19.5,100.06,0.061,2023-24,,,,,
1630556,Kessler Edwards,SAC,54,0.541,0.134,98.3,104.6,-6.3,102.55,0.073,2023-24,,,,,
201142,Kevin Durant,PHX,75,0.626,0.283,118.1,113.3,4.8,100.24,0.148,2023-24,,,,,
1628989,Kevin Huerter,SAC,64,0.564,0.173,117.5,115.0,2.5,101.06,0.077,2023-24,,,,,
1628995,Kevin Knox II,POR,31,0.57,0.157,109.4,117.2,-7.8,103.16,0.062,2023-24,,,,,
201567,Kevin Love,MIA,55,0.597,0.21,114.7,108.2,6.5,99.69,0.144,2023-24,,,,,
1630284,Kevon Harris,ORL,2,0.667,0.286,142.9,133.3,9.5,115.04,0.053,2023-24,,,,,
1626172,Kevon Looney,GSW,74,0.62,0.11,115.4,114.0,1.4,99.5,0.102,2023-24,,,,,
1641749,Keyontae Johnson,OKC,9,0.344,0.128,100.0,105.8,-5.8,100.42,0.015,2023-24,,,,,
1641718,Keyonte George,UTA,75,0.533,0.224,109.6,118.9,-9.3,100.98,0.081,2023-24,,,,,
203114,Khris Middleton,MIL,55,0.595,0.23,118.0,114.6,3.4,102.11,0.117,2023-24,,,,,
1630165,Killian Hayes,DET,42,0.474,0.147,106.5,117.6,-11.1,102.49,0.077,2023-24,,,,,
1630184,Kira Lewis Jr.,UTA,28,0.441,0.178,99.6,111.1,-11.4,103.18,0.068,2023-24,,,,,
202691,Klay Thompson,GSW,77,0.576,0.234,115.8,116.1,-0.3,101.9,0.09,2023-24,,,,,
1641738,Kobe Brown,LAC,44,0.49,0.104,105.7,116.2,-10.5,100.45,0.043,2023-24,,,,,
1641723,Kobe Bufkin,ATL,17,0.424,0.221,97.1,105.0,-7.9,102.12,0.077,2023-24,,,,,
1628424,Kobi Simmons,TOR,4,0.476,0.141,94.2,116.5,-22.3,98.94,0.102,2023-24,,,,,
1627739,Kris Dunn,UTA,66,0.546,0.132,117.6,117.2,0.4,102.44,0.078,2023-24,,,,,
1631200,Kris Murray,POR,62,0.481,0.136,106.1,112.1,-6.0,98.81,0.059,2023-24,,,,,
204001,Kristaps Porziņģis,BOS,57,0.647,0.247,120.8,109.6,11.2,100.55,0.138,2023-24,,,,,
203937,Kyle Anderson,MIN,79,0.513,0.14,110.1,105.1,5.1,99.95,0.097,2023-24,,,,,
1628398,Kyle Kuzma,WAS,70,0.547,0.295,109.7,120.8,-11.0,103.56,0.114,2023-24,,,,,
200768,Kyle Lowry,PHI,60,0.594,0.128,111.4,111.6,-0.3,97.21,0.077,2023-24,,,,,
202681,Kyrie Irving,DAL,58,0.608,0.274,119.6,112.6,6.9,100.89,0.144,2023-24,,,,,
1630163,LaMelo Ball,CHA,22,0.561,0.315,111.8,120.2,-8.4,103.0,0.133,2023-24,,,,,
1630205,Lamar Stevens,MEM,38,0.516,0.213,105.3,104.0,1.3,98.4,0.11,2023-24,,,,,
1629013,Landry Shamet,WAS,46,0.556,0.181,109.3,119.2,-9.9,103.63,0.058,2023-24,,,,,
1626204,Larry Nance Jr.,NOP,61,0.653,0.112,111.7,108.4,3.3,99.9,0.103,2023-24,,,,,
1628374,Lauri Markkanen,UTA,55,0.631,0.241,117.6,116.9,0.6,102.49,0.136,2023-24,,,,,
2544,LeBron James,LAL,71,0.63,0.285,117.4,113.6,3.8,101.54,0.169,2023-24,,,,,
1641778,Leaky Black,CHA,26,0.589,0.099,105.1,109.2,-4.0,99.44,0.079,2023-24,,,,,
1631159,Leonard Miller,MIN,17,0.694,0.157,104.9,101.7,3.2,110.84,0.178,2023-24,,,,,
1631311,Lester Quinones,GSW,37,0.533,0.171,109.6,109.0,0.6,101.55,0.069,2023-24,,,,,
1629623,Lindell Wigginton,MIL,3,0.51,0.412,64.7,131.3,-66.5,103.8,0.029,2023-24,,,,,
1630322,Lindy Waters III,OKC,38,0.653,0.167,103.7,111.4,-7.7,101.41,0.1,2023-24,,,,,
1629022,Lonnie Walker IV,BKN,58,0.545,0.235,111.3,111.8,-0.6,100.24,0.09,2023-24,,,,,
1629652,Luguentz Dort,OKC,79,0.593,0.152,119.9,112.1,7.8,101.99,0.06,2023-24,,,,,
1629029,Luka Dončić,DAL,70,0.617,0.355,119.6,113.8,5.8,101.06,0.2,2023-24,,,,,
1630568,Luka Garza,MIN,25,0.576,0.278,107.9,108.5,-0.6,108.34,0.098,2023-24,,,,,
1629677,Luka Samanic,UTA,43,0.485,0.21,106.5,112.0,-5.5,102.97,0.073,2023-24,,,,,
1628379,Luke Kennard,MEM,39,0.641,0.166,106.4,115.2,-8.8,99.53,0.099,2023-24,,,,,
1628436,Luke Kornet,BOS,63,0.736,0.107,121.8,109.7,12.1,96.92,0.113,2023-24,,,,,
1630201,Malachi Flynn,DET,69,0.533,0.199,104.8,114.6,-9.8,99.65,0.088,2023-24,,,,,
1631103,Malaki Branham,SAS,75,0.526,0.192,105.9,117.0,-11.1,103.72,0.062,2023-24,,,,,
1627763,Malcolm Brogdon,POR,39,0.56,0.226,110.7,114.5,-3.7,99.51,0.122,2023-24,,,,,
1630608,Malcolm Cazalon,DET,1,0.0,0.0,183.3,100.0,83.3,111.48,0.0,2023-24,,,,,
1627736,Malik Beasley,MIL,79,0.603,0.142,118.3,112.6,5.8,102.26,0.065,2023-24,,,,,
1628370,Malik Monk,SAC,72,0.564,0.247,115.2,115.1,0.1,101.92,0.11,2023-24,,,,,
1642013,Malik Williams,TOR,7,0.272,0.148,93.2,118.1,-24.9,99.37,0.027,2023-24,,,,,
1629603,Mamadi Diakite,NYK,6,0.694,0.175,90.2,82.7,7.5,101.17,0.163,2023-24,,,,,
1641970,Maozinha Pereira,MEM,7,0.609,0.143,99.2,96.5,2.7,101.42,0.126,2023-24,,,,,
1630699,MarJon Beauchamp,MIL,48,0.592,0.141,113.5,114.5,-1.0,103.51,0.064,2023-24,,,,,
202694,Marcus Morris Sr.,CLE,49,0.558,0.162,110.7,114.6,-3.9,98.26,0.072,2023-24,,,,,
1631204,Marcus Sasser,DET,71,0.542,0.195,107.0,115.7,-8.7,102.01,0.086,2023-24,,,,,
203935,Marcus Smart,MEM,20,0.552,0.225,108.5,109.2,-0.8,102.65,0.083,2023-24,,,,,
1631109,Mark Williams,CHA,19,0.675,0.162,115.2,116.4,-1.2,100.03,0.129,2023-24,,,,,
1628365,Markelle Fultz,ORL,43,0.492,0.182,109.6,109.0,0.6,98.7,0.086,2023-24,,,,,
202693,Markieff Morris,DAL,26,0.467,0.153,99.8,115.1,-15.3,104.7,0.063,2023-24,,,,,
1641806,Markquis Nowell,TOR,1,0.532,0.222,128.6,62.5,66.1,102.37,0.357,2023-24,,,,,
1629716,Marques Bolden,CHA,11,0.691,0.108,105.1,113.5,-8.5,100.33,0.103,2023-24,,,,,
1628963,Marvin Bagley III,WAS,50,0.629,0.204,109.5,115.5,-6.0,102.87,0.122,2023-24,,,,,
1630222,Mason Jones,SAC,5,0.394,0.155,87.7,96.6,-8.9,100.57,0.065,2023-24,,,,,
203486,Mason Plumlee,LAC,46,0.621,0.147,115.8,115.5,0.3,100.71,0.108,2023-24,,,,,
1629680,Matisse Thybulle,POR,65,0.537,0.105,107.7,115.1,-7.4,99.41,0.061,2023-24,,,,,
1630562,Matt Hurt,MEM,8,0.453,0.134,98.7,104.8,-6.0,98.34,0.054,2023-24,,,,,
1630346,Matt Ryan,NOP,28,0.638,0.144,107.9,106.5,1.4,103.84,0.062,2023-24,,,,,
1631108,Max Christie,LAL,67,0.544,0.132,109.2,110.3,-1.1,104.25,0.063,2023-24,,,,,
1629622,Max Strus,CLE,70,0.553,0.167,115.3,109.7,5.6,99.71,0.081,2023-24,,,,,
1628467,Maxi Kleber,DAL,43,0.573,0.096,116.5,109.9,6.6,102.07,0.057,2023-24,,,,,
1641721,Maxwell Lewis,LAL,34,0.246,0.127,73.1,105.8,-32.6,105.73,-0.031,2023-24,,,,,
1630695,Micah Potter,UTA,16,0.609,0.109,105.9,114.4,-8.4,99.32,0.08,2023-24,,,,,
1629008,Michael Porter Jr.,DEN,81,0.601,0.202,120.2,112.1,8.1,97.81,0.106,2023-24,,,,,
1628969,Mikal Bridges,BKN,82,0.56,0.238,111.0,114.3,-3.3,98.35,0.105,2023-24,,,,,
201144,Mike Conley,MIN,76,0.627,0.157,113.7,108.0,5.7,97.38,0.115,2023-24,,,,,
203488,Mike Muscala,OKC,53,0.47,0.132,106.4,114.0,-7.6,103.13,0.049,2023-24,,,,,
1628970,Miles Bridges,CHA,69,0.556,0.242,108.0,120.1,-12.1,98.46,0.111,2023-24,,,,,
1630540,Miles McBride,NYK,68,0.59,0.164,110.6,110.6,0.0,95.4,0.08,2023-24,,,,,
1629011,Mitchell Robinson,NYK,31,0.554,0.099,117.3,116.2,1.1,96.67,0.082,2023-24,,,,,
1628964,Mo Bamba,PHI,57,0.575,0.149,107.5,110.5,-3.0,97.77,0.098,2023-24,,,,,
1628420,Monte Morris,MIN,33,0.508,0.151,113.5,104.1,9.4,99.42,0.094,2023-24,,,,,
1629021,Moritz Wagner,ORL,80,0.676,0.22,113.9,110.8,3.1,98.73,0.139,2023-24,,,,,
1629650,Moses Brown,POR,22,0.477,0.176,104.5,118.9,-14.4,100.45,0.08,2023-24,,,,,
1630541,Moses Moody,GSW,66,0.578,0.176,113.3,110.2,3.1,100.54,0.087,2023-24,,,,,
1631338,Mouhamadou Gueye,TOR,11,0.31,0.189,80.0,110.9,-30.9,102.25,0.002,2023-24,,,,,
1631243,Mouhamed Gueye,ATL,6,0.468,0.144,89.9,115.1,-25.2,104.51,0.079,2023-24,,,,,
1631217,Moussa Diabaté,LAC,11,0.576,0.171,117.7,121.1,-3.4,96.39,0.141,2023-24,,,,,
1626167,Myles Turner,IND,77,0.626,0.234,120.6,115.5,5.1,102.52,0.116,2023-24,,,,,
1630230,Naji Marshall,NOP,66,0.576,0.158,115.4,106.8,8.7,100.71,0.092,2023-24,,,,,
1629642,Nassir Little,PHX,45,0.572,0.132,103.2,112.7,-9.5,101.49,0.073,2023-24,,,,,
1630207,Nate Hinton,HOU,15,0.585,0.156,109.3,100.0,9.3,111.71,0.111,2023-24,,,,,
1631466,Nate Williams,HOU,22,0.565,0.173,111.1,104.2,6.9,105.92,0.09,2023-24,,,,,
1641877,Nathan Mensah,CHA,25,0.496,0.068,94.9,114.5,-19.6,99.71,0.007,2023-24,,,,,
1629675,Naz Reid,MIN,81,0.595,0.223,111.1,105.5,5.7,99.83,0.115,2023-24,,,,,
1629674,Neemias Queta,BOS,28,0.662,0.16,128.7,108.3,20.4,98.67,0.123,2023-24,,,,,
1629651,Nic Claxton,BKN,71,0.629,0.156,108.4,114.1,-5.6,98.42,0.128,2023-24,,,,,
1630208,Nick Richards,CHA,67,0.717,0.131,106.3,118.2,-11.9,97.53,0.108,2023-24,,,,,
1641733,Nick Smith Jr.,CHA,51,0.511,0.202,102.4,114.9,-12.4,97.72,0.056,2023-24,,,,,
1629638,Nickeil Alexander-Walker,MIN,82,0.578,0.143,113.1,105.5,7.6,99.98,0.071,2023-24,,,,,
201587,Nicolas Batum,PHI,60,0.603,0.085,117.6,111.9,5.6,98.51,0.065,2023-24,,,,,
203999,Nikola Jokić,DEN,79,0.65,0.288,122.4,110.6,11.8,98.05,0.211,2023-24,,,,,
1631107,Nikola Jović,MIA,46,0.583,0.171,115.8,107.9,7.8,97.42,0.092,2023-24,,,,,
202696,Nikola Vučević,CHI,76,0.54,0.233,112.5,115.7,-3.1,97.36,0.126,2023-24,,,,,
1641730,Noah Clowney,BKN,23,0.626,0.137,104.8,111.7,-6.9,99.61,0.097,2023-24,,,,,
1626181,Norman Powell,LAC,76,0.626,0.193,118.0,113.0,5.1,100.37,0.087,2023-24,,,,,
1628384,OG Anunoby,NYK,50,0.595,0.173,118.2,107.2,10.9,98.71,0.081,2023-24,,,,,
1630167,Obi Toppin,IND,82,0.677,0.16,120.2,116.6,3.6,104.97,0.101,2023-24,,,,,
1630534,Ochai Agbaji,TOR,78,0.497,0.131,110.1,117.2,-7.1,101.56,0.046,2023-24,,,,,
1630846,Olivier Sarr,OKC,15,0.664,0.124,106.8,105.8,1.0,101.42,0.093,2023-24,,,,,
1641765,Olivier-Maxence Prosper,DAL,40,0.496,0.153,99.6,112.8,-13.2,104.65,0.082,2023-24,,,,,
1630209,Omer Yurtseven,UTA,48,0.565,0.173,104.4,117.2,-12.8,100.56,0.11,2023-24,,,,,
1641931,Onuralp Bitim,CHI,23,0.464,0.149,106.6,115.1,-8.5,99.94,0.035,2023-24,,,,,
1630168,Onyeka Okongwu,ATL,55,0.674,0.134,118.1,119.0,-0.9,103.28,0.094,2023-24,,,,,
1631115,Orlando Robinson,MIA,36,0.596,0.143,113.1,109.6,3.5,98.39,0.097,2023-24,,,,,
1631131,Oscar Tshiebwe,IND,8,0.553,0.205,114.9,98.9,15.9,108.21,0.165,2023-24,,,,,
1629052,Oshae Brissett,BOS,55,0.53,0.136,117.2,106.4,10.8,100.85,0.076,2023-24,,,,,
203490,Otto Porter Jr.,TOR,15,0.568,0.083,112.2,107.5,4.7,103.13,0.054,2023-24,,,,,
1631172,Ousmane Dieng,OKC,33,0.54,0.167,110.1,109.0,1.1,100.42,0.074,2023-24,,,,,
200782,P.J. Tucker,LAC,31,0.507,0.052,112.4,113.7,-1.3,98.41,0.031,2023-24,,,,,
1629023,P.J. Washington,DAL,73,0.537,0.185,112.8,115.6,-2.8,100.49,0.079,2023-24,,,,,
1631094,Paolo Banchero,ORL,80,0.546,0.292,111.9,111.9,0.0,98.2,0.135,2023-24,,,,,
1627783,Pascal Siakam,IND,80,0.601,0.25,117.6,115.3,2.2,100.99,0.132,2023-24,,,,,
1626192,Pat Connaughton,MIL,76,0.574,0.106,115.1,115.9,-0.8,101.34,0.066,2023-24,,,,,
1630311,Pat Spencer,GSW,6,0.5,0.077,96.4,111.1,-14.7,102.92,0.08,2023-24,,,,,
1631116,Patrick Baldwin Jr.,WAS,38,0.502,0.153,108.4,111.0,-2.5,104.75,0.072,2023-24,,,,,
201976,Patrick Beverley,MIL,73,0.539,0.141,110.7,112.2,-1.6,98.44,0.086,2023-24,,,,,
1630172,Patrick Williams,CHI,43,0.553,0.163,114.3,115.5,-1.2,97.59,0.066,2023-24,,,,,
201988,Patty Mills,MIA,32,0.467,0.152,109.8,109.5,0.3,100.26,0.045,2023-24,,,,,
202331,Paul George,LAC,74,0.613,0.264,121.2,112.1,9.1,97.47,0.126,2023-24,,,,,
1630194,Paul Reed,PHI,82,0.58,0.156,116.3,112.0,4.2,97.81,0.104,2023-24,,,,,
1630202,Payton Pritchard,BOS,82,0.597,0.168,122.8,109.2,13.6,97.16,0.103,2023-24,,,,,
1631250,Pete Nance,CLE,8,0.218,0.138,61.5,103.8,-42.2,92.14,-0.042,2023-24,,,,,
1631212,Peyton Watson,DEN,80,0.539,0.16,109.0,109.7,-0.7,98.88,0.076,2023-24,,,,,
1630173,Precious Achiuwa,NYK,74,0.545,0.158,111.2,112.3,-1.0,96.4,0.095,2023-24,,,,,
1629656,Quentin Grimes,DET,51,0.516,0.155,108.1,109.1,-0.9,97.78,0.059,2023-24,,,,,
1631245,Quenton Jackson,IND,3,0.532,0.083,79.2,79.2,0.0,109.37,0.2,2023-24,,,,,
1630181,R.J. Hampton,MIA,8,0.336,0.098,118.4,107.8,10.6,98.5,0.003,2023-24,,,,,
1629628,RJ Barrett,TOR,58,0.58,0.257,113.6,116.9,-3.3,101.83,0.109,2023-24,,,,,
1630564,RaiQuan Gray,SAS,3,0.676,0.2,129.3,113.6,15.7,100.22,0.149,2023-24,,,,,
1641712,Rayan Rupert,POR,39,0.451,0.131,104.3,114.0,-9.8,99.68,0.043,2023-24,,,,,
203493,Reggie Bullock Jr.,HOU,44,0.582,0.091,107.8,113.0,-5.2,101.98,0.061,2023-24,,,,,
202704,Reggie Jackson,DEN,82,0.521,0.209,112.0,110.6,1.4,99.58,0.081,2023-24,,,,,
1626158,Richaun Holmes,WAS,40,0.593,0.141,108.1,115.8,-7.7,102.35,0.091,2023-24,,,,,
1641741,Ricky Council IV,PHI,32,0.604,0.208,112.5,109.8,2.7,103.1,0.111,2023-24,,,,,
203496,Robert Covington,PHI,29,0.58,0.104,115.6,103.6,12.1,98.87,0.079,2023-24,,,,,
1629057,Robert Williams III,POR,6,0.684,0.122,101.6,114.9,-13.3,101.25,0.113,2023-24,,,,,
201577,Robin Lopez,MIL,16,0.453,0.139,95.8,115.9,-20.1,104.19,0.026,2023-24,,,,,
1631199,Ron Harper Jr.,TOR,1,0.0,0.0,100.0,188.9,-88.9,111.78,-0.045,2023-24,,,,,
1626220,Royce O'Neale,PHX,79,0.548,0.134,113.6,110.4,3.2,100.69,0.081,2023-24,,,,,
203497,Rudy Gobert,MIN,76,0.675,0.152,114.6,106.6,8.0,97.22,0.136,2023-24,,,,,
1629060,Rui Hachimura,LAL,68,0.628,0.182,116.1,113.5,2.5,102.01,0.095,2023-24,,,,,
201566,Russell Westbrook,LAC,68,0.514,0.239,116.5,112.8,3.7,102.17,0.113,2023-24,,,,,
1627853,Ryan Arcidiacono,NYK,20,0.0,0.074,82.1,80.0,2.1,100.99,0.008,2023-24,,,,,
1631157,Ryan Rollins,MIL,13,0.638,0.214,118.9,83.4,35.4,107.9,0.16,2023-24,,,,,
1630240,Saben Lee,PHX,24,0.492,0.186,105.6,101.5,4.1,102.11,0.101,2023-24,,,,,
1630180,Saddiq Bey,ATL,63,0.549,0.163,118.6,119.1,-0.5,102.06,0.079,2023-24,,,,,
1630573,Sam Hauser,BOS,79,0.629,0.146,121.3,107.1,14.2,98.48,0.086,2023-24,,,,,
1630241,Sam Merrill,CLE,61,0.598,0.17,110.8,111.1,-0.3,97.47,0.09,2023-24,,,,,
1630572,Sandro Mamukelashvili,SAS,46,0.559,0.169,105.4,101.3,4.1,104.36,0.121,2023-24,,,,,
1630583,Santi Aldama,MEM,61,0.539,0.177,106.2,114.6,-8.3,98.41,0.1,2023-24,,,,,
1628426,Sasha Vezenkov,SAC,42,0.569,0.171,113.9,112.6,1.3,102.51,0.084,2023-24,,,,,
1630703,Scoot Henderson,POR,62,0.489,0.26,106.5,119.6,-13.0,99.15,0.067,2023-24,,,,,
1630567,Scottie Barnes,TOR,60,0.566,0.24,112.6,115.8,-3.2,101.17,0.132,2023-24,,,,,
1630590,Scotty Pippen Jr.,MEM,21,0.596,0.227,104.6,112.2,-7.5,100.04,0.106,2023-24,,,,,
203552,Seth Curry,CHA,44,0.519,0.159,110.6,107.5,3.1,100.77,0.067,2023-24,,,,,
1641754,Seth Lundy,ATL,9,0.373,0.168,102.7,114.4,-11.7,102.49,-0.002,2023-24,,,,,
1631101,Shaedon Sharpe,POR,32,0.524,0.22,105.8,116.0,-10.3,99.67,0.08,2023-24,,,,,
1628983,Shai Gilgeous-Alexander,OKC,75,0.636,0.317,121.0,109.7,11.3,102.45,0.187,2023-24,,,,,
1629003,Shake Milton,NYK,48,0.499,0.173,104.6,109.4,-4.8,103.78,0.065,2023-24,,,,,
1627885,Shaquille Harrison,MEM,3,0.5,0.154,46.2,121.4,-75.3,108.6,0.159,2023-24,,,,,
1631321,Sidy Cissoko,SAS,12,0.568,0.124,105.8,97.1,8.7,105.25,0.071,2023-24,,,,,
1631323,Simone Fontecchio,DET,66,0.6,0.159,113.0,114.5,-1.5,102.49,0.077,2023-24,,,,,
1630219,Skylar Mays,LAL,38,0.466,0.179,103.7,114.2,-10.5,99.6,0.088,2023-24,,,,,
203915,Spencer Dinwiddie,LAL,76,0.543,0.161,116.8,115.2,1.6,100.46,0.076,2023-24,,,,,
1630649,Stanley Umude,DET,24,0.647,0.15,104.1,113.8,-9.7,103.78,0.072,2023-24,,,,,
201939,Stephen Curry,GSW,74,0.616,0.302,117.3,114.7,2.7,101.9,0.14,2023-24,,,,,
1629004,Svi Mykhailiuk,BOS,41,0.575,0.156,121.9,103.4,18.5,98.98,0.077,2023-24,,,,,
204456,T.J. McConnell,IND,71,0.586,0.229,118.8,115.2,3.7,103.62,0.152,2023-24,,,,,
203933,T.J. Warren,MIN,11,0.479,0.148,114.6,97.4,17.2,104.72,0.067,2023-24,,,,,
201959,Taj Gibson,DET,20,0.449,0.092,101.9,107.1,-5.3,101.16,0.03,2023-24,,,,,
1629659,Talen Horton-Tucker,UTA,51,0.503,0.234,112.5,117.9,-5.4,100.57,0.089,2023-24,,,,,
1631106,Tari Eason,HOU,22,0.528,0.188,112.6,103.1,9.4,101.43,0.131,2023-24,,,,,
1627752,Taurean Prince,LAL,78,0.579,0.134,113.9,116.5,-2.6,102.61,0.056,2023-24,,,,,
1641707,Taylor Hendricks,UTA,40,0.578,0.135,110.2,118.2,-8.1,101.11,0.074,2023-24,,,,,
1631386,Taze Moore,POR,4,0.453,0.209,95.7,122.2,-26.6,108.3,0.073,2023-24,,,,,
1629611,Terance Mann,LAC,75,0.615,0.135,116.7,114.8,1.9,97.71,0.071,2023-24,,,,,
1631173,Terquavion Smith,PHI,16,0.539,0.242,112.5,118.4,-5.9,112.48,0.072,2023-24,,,,,
1626179,Terry Rozier,MIA,61,0.555,0.253,110.2,117.2,-7.0,98.41,0.117,2023-24,,,,,
1630678,Terry Taylor,CHI,31,0.558,0.108,107.1,104.4,2.7,100.15,0.061,2023-24,,,,,
201152,Thaddeus Young,PHX,33,0.598,0.125,114.7,118.7,-3.9,98.73,0.091,2023-24,,,,,
203648,Thanasis Antetokounmpo,MIL,34,0.518,0.125,99.4,112.2,-12.8,101.6,0.021,2023-24,,,,,
1630177,Theo Maledon,PHX,17,0.385,0.173,107.8,121.6,-13.8,104.35,0.029,2023-24,,,,,
1628418,Thomas Bryant,MIA,38,0.639,0.187,112.8,110.7,2.1,98.8,0.124,2023-24,,,,,
203501,Tim Hardaway Jr.,DAL,79,0.542,0.22,115.7,115.8,-0.1,102.05,0.083,2023-24,,,,,
1641851,Timmy Allen,MEM,5,0.272,0.084,92.6,114.4,-21.8,99.48,-0.002,2023-24,,,,,
202699,Tobias Harris,PHI,70,0.576,0.203,117.0,112.4,4.6,98.94,0.116,2023-24,,,,,
1628470,Torrey Craig,CHI,53,0.568,0.121,111.2,118.4,-7.3,98.28,0.064,2023-24,,,,,
1641787,Tosan Evbuomwan,DET,17,0.616,0.108,103.6,119.2,-15.6,99.06,0.064,2023-24,,,,,
1641739,Toumani Camara,POR,70,0.547,0.134,106.9,111.5,-4.6,99.35,0.065,2023-24,,,,,
1629027,Trae Young,ATL,54,0.585,0.289,116.6,119.1,-2.5,104.95,0.131,2023-24,,,,,
1631218,Trayce Jackson-Davis,GSW,68,0.692,0.157,114.1,113.0,1.1,100.82,0.127,2023-24,,,,,
1630200,Tre Jones,SAS,77,0.591,0.149,110.9,111.8,-0.9,102.72,0.109,2023-24,,,,,
1630544,Tre Mann,CHA,41,0.559,0.183,107.2,114.1,-7.0,97.33,0.104,2023-24,,,,,
1630570,Trendon Watford,BKN,63,0.611,0.203,109.0,112.8,-3.8,98.86,0.11,2023-24,,,,,
1630235,Trent Forrest,ATL,38,0.426,0.122,103.3,114.3,-11.0,98.72,0.073,2023-24,,,,,
1630243,Trevelin Queen,ORL,14,0.462,0.137,107.8,107.6,0.2,98.34,0.059,2023-24,,,,,
1641998,Trey Jemison III,MEM,25,0.582,0.132,106.5,113.8,-7.3,98.01,0.066,2023-24,,,,,
1626168,Trey Lyles,SAC,58,0.596,0.139,117.9,110.2,7.7,100.73,0.085,2023-24,,,,,
1630530,Trey Murphy III,NOP,57,0.612,0.182,115.2,108.2,7.0,99.46,0.11,2023-24,,,,,
202684,Tristan Thompson,CLE,49,0.567,0.132,113.3,113.8,-0.5,97.98,0.091,2023-24,,,,,
1641774,Tristan Vukcevic,WAS,10,0.554,0.233,109.2,98.8,10.4,105.6,0.094,2023-24,,,,,
1628972,Troy Brown Jr.,DET,59,0.51,0.139,106.4,114.2,-7.7,100.96,0.07,2023-24,,,,,
1629660,Ty Jerome,CLE,2,0.5,0.147,106.7,143.8,-37.1,100.43,0.034,2023-24,,,,,
1631102,TyTy Washington Jr.,MIL,11,0.35,0.165,82.4,96.7,-14.3,105.15,0.05,2023-24,,,,,
1629639,Tyler Herro,MIA,42,0.558,0.268,112.1,111.1,1.0,98.48,0.119,2023-24,,,,,
